Receptor,Smiles,Ligand_ID,Action,Database,Ki
5HT2C,CC(N)Cn1ncc2ccc(O)c(F)c21,D04YCJ,Antagonist,TTD,1.0
5HT2C,CCCn1cnc2c(N3CCNCC3)ncnc21,D05FKE,Antagonist,TTD,378.0
5HT2C,CC(N)Cn1ncc2ccc(F)cc21,D05JIO,Antagonist,TTD,32.0
5HT2C,Cc1cc2c(N3CCNCC3)ncnc2o1,D05RKH,Antagonist,TTD,156.0
5HT2C,CN(C)Cc1c[nH]c2cccc(O)c12,D05SWY,Antagonist,TTD,12.6
5HT2C,CN(C)CCc1c[nH]c2cccc(F)c12,D06ABJ,Antagonist,TTD,82.0
5HT2C,O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D07GQP,Antagonist,TTD,47.0
5HT2C,CN(C)CCn1ccc2c(O)cccc21,D07LHD,Antagonist,TTD,2182.0
5HT2C,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,D07LRJ,Antagonist,TTD,530.0
5HT2C,COc1ccc2[nH]cc(CC(C)N)c2c1,D08EFH,Antagonist,TTD,8.3
5HT2C,Cc1ccc2c(ccn2CC(C)N)c1,D08FUK,Antagonist,TTD,63.0
5HT2C,CC(Cc1c[nH]c2cccc(O)c12)N(C)C,D08GJS,Antagonist,TTD,126.0
5HT2C,O=S(c1ccccc1)c1ccc(C=Cc2ccc(F)cc2)nc1,D08JCU,Antagonist,TTD,200.0
5HT2C,NC(N)=NCCCC1NC(=O)C(=Cc2c[nH]c3cc(Br)ccc23)NC1=O,D08OFG,Antagonist,TTD,340.0
5HT2C,NC1=NCc2c(ccc(Cl)c2Cl)N1,D08VGJ,Antagonist,TTD,208.0
5HT2C,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,D09HJL,Agonist,TTD,3.4
5HT2C,CCCCn1cc(CCN(C)C)c2c(O)cccc21,D0AP6N,Antagonist,TTD,4.4
5HT2C,CC(N)Cn1ccc2cc(F)c(Cl)cc21,D0B4BN,Antagonist,TTD,1.259
5HT2C,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,D0D3YN,Antagonist,TTD,0.57
5HT2C,NCCn1ncc2ccc(O)cc21,D0F5WP,Antagonist,TTD,9.6
5HT2C,CCc1cc2c(ccc3cnn(CC(C)N)c32)o1,D0H5XR,Antagonist,TTD,0.89
5HT2C,COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,D0HZ2E,Antagonist,TTD,13.0
5HT2C,CC(N)Cn1ncc2ccc(O)c(I)c21,D0I9RW,Antagonist,TTD,4.8
5HT2C,c1cc2sccc2c(N2CCNCC2)n1,D0J1VB,Antagonist,TTD,14.0
5HT2C,O=C(Nc1cccnc1)N1CCc2ccc(Cl)cc21,D0J2ID,Antagonist,TTD,50.0
5HT2C,Cn1c(O)c(C=C2C=Nc3cc(Br)ccc32)n(C)c1=N,D0J2UA,Antagonist,TTD,330.0
5HT2C,CC(N)Cn1ccc2cc(F)ccc21,D0J8RI,Antagonist,TTD,6.3
5HT2C,CC(N)Cn1ccc2ccc(F)cc21,D0KU6D,Antagonist,TTD,3.981
5HT2C,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,1069.0
5HT2C,CC(N)Cn1ccc2ccc3ncccc3c21,D0M1YU,Antagonist,TTD,1.6
5HT2C,Cc1c(O)ccc2cnn(CC(C)N)c12,D0N8YG,Antagonist,TTD,3.6
5HT2C,CCN=c1n(C)c(O)c(C=C2C=Nc3ccccc32)n1C,D0NM6R,Antagonist,TTD,3500.0
5HT2C,c1cc2ccc3c(c2o1)CCNCC3,D0O5KK,Antagonist,TTD,23.0
5HT2C,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,D0O6GC,Antagonist,TTD,2.5
5HT2C,CC(N)Cn1ccc2cc(Cl)ccc21,D0Q3OK,Antagonist,TTD,7.9
5HT2C,Brc1cn2ccnc2c(N2CCNCC2)n1,D0Q4AQ,Antagonist,TTD,207.0
5HT2C,CC(N)Cn1ccc2cc(F)c(F)cc21,D0Q9FU,Antagonist,TTD,1.0
5HT2C,CC(N)Cn1ncc2cc(F)ccc21,D0Q9KP,Antagonist,TTD,43.0
5HT2C,CN(C)CCc1cn(C)c2cccc(O)c12,D0R8VT,Antagonist,TTD,7.0
5HT2C,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,1000.0
5HT2C,Clc1ccc2c(c1Cl)CCNCC2,D0T7RY,Antagonist,TTD,8.8
5HT2C,CN(C)Cc1cn(C)c2cccc(O)c12,D0T8UR,Antagonist,TTD,87.0
5HT2C,O=C(Nc1cccnc1)N1CCc2cc(Cl)ccc21,D0U7UD,Antagonist,TTD,79.0
5HT2C,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,D0UA0I,Antagonist,TTD,0.5
5HT2C,CN(C)CCCc1c[nH]c2cccc(O)c12,D0W8EB,Antagonist,TTD,84.0
5HT2C,COc1cccc2c1NC(N)=NC2C,D0XX2U,Antagonist,TTD,556.0
5HT2C,c1cc2c3c(ccc2o1)CCNCC3,D0XX7J,Antagonist,TTD,20.0
5HT2C,NC1=NCc2c(Cl)cccc2N1,D0Y9TL,Antagonist,TTD,658.0
5HT2C,Oc1cccc2[nH]cc(CCN3CCCC3)c12,D0ZZ4Z,Antagonist,TTD,275.0
5HT6R,Cc1[nH]c2ccc(O)cc2c1CCN,D00CRA,Agonist,TTD,46.0
5HT6R,O=S(=O)(c1ccccc1)c1ccccc1N1CCNCC1,D00DZY,Antagonist,TTD,4000.0
5HT6R,O=S(=O)(c1ccccc1)c1cccc(N2CCNCC2)c1,D00OCC,Antagonist,TTD,1.2
5HT6R,CCN(CC)C(=O)C1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,D00VRV,Antagonist,TTD,17.0
5HT6R,Nc1ccc(SC2CCc3ccccc32)cc1,D01DCE,Antagonist,TTD,4200.0
5HT6R,Nc1ccc(S(=O)(=O)n2ccc3c([N+](=O)[O-])cc([N+](=O)[O-])cc32)cc1,D01TYJ,Antagonist,TTD,980.0
5HT6R,Nc1ccc(CC2=CCc3ccccc32)cc1,D01ZMO,Antagonist,TTD,11800.0
5HT6R,Cc1ccc(S(=O)(=O)c2[nH]nc3cc(N4CCNCC4)ccc23)cc1,D02SBM,Antagonist,TTD,27.0
5HT6R,NCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,D02VHJ,Antagonist,TTD,10.0
5HT6R,c1ccc2c(N3CCNCC3)cccc2c1,D03TDN,Agonist,TTD,100.0
5HT6R,Nc1cccc(NS(=O)(=O)c2ccccc2)c1,D05DAF,Antagonist,TTD,2840.0
5HT6R,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,D05EQG,Antagonist,TTD,1595.0
5HT6R,Nc1ccc(C=C2C=Cc3ccccc32)cc1,D05HJP,Antagonist,TTD,640.0
5HT6R,CNCCC1=CC(Cc2ccccc2)c2ccccc21,D05JPG,Antagonist,TTD,3.0
5HT6R,NCc1cccc(NS(=O)(=O)c2ccccc2)c1,D05SAP,Antagonist,TTD,290.0
5HT6R,COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,D05XGR,Modulator,TTD,5.0
5HT6R,O=S(=O)(c1ccccc1)c1cn(C2CCCNC2)c2ccccc12,D06FXO,Antagonist,TTD,13.0
5HT6R,Nc1ccc(S(=O)(=O)c2cccc3ccccc23)cc1,D06QVB,Antagonist,TTD,34.0
5HT6R,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccccc1,D07DCN,Antagonist,TTD,62.0
5HT6R,NCCc1cccc(S(=O)(=O)c2ccccc2)c1,D07LIE,Antagonist,TTD,50.0
5HT6R,c1ccc2nc(N3CCNCC3)ccc2c1,D08BCF,Antagonist,TTD,3600.0
5HT6R,Cc1ccc(S(=O)(=O)n2cc(CCN)c3ccccc32)cc1,D08SMK,Antagonist,TTD,8.0
5HT6R,NC1=NCc2c(ccc(Cl)c2Cl)N1,D08VGJ,Antagonist,TTD,1157.0
5HT6R,Nc1ccc(CC2C=Cc3ccccc32)cc1,D09LVG,Antagonist,TTD,4470.0
5HT6R,c1ccc(Cc2nc3c(N4CCNCC4)cccc3[nH]2)cc1,D09RXU,Antagonist,TTD,31.0
5HT6R,Nc1ccc(Cc2c[nH]c3ccccc23)cc1,D09VSK,Antagonist,TTD,2530.0
5HT6R,O=S(=O)(c1ccccc1)c1cn(C2CCNCC2)c2ccccc12,D0C4AE,Antagonist,TTD,91.0
5HT6R,COc1ccc2[nH]cc(CCN(C)C)c2c1,D0C5XQ,Antagonist,TTD,13.0
5HT6R,O=S(=O)(c1ccccc1)c1ccc(N2CCNCC2)cc1,D0C8UV,Antagonist,TTD,6.9
5HT6R,NCCc1ccc(S(=O)(=O)c2ccccc2)cc1,D0CY6E,Antagonist,TTD,37.0
5HT6R,COc1cccc2c1ccn2S(=O)(=O)c1ccc(N)cc1,D0D2XH,Antagonist,TTD,3.3
5HT6R,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,D0D3YN,Antagonist,TTD,50.0
5HT6R,NCCc1ccc(NS(=O)(=O)c2ccccc2)cc1,D0D6FC,Antagonist,TTD,38.0
5HT6R,NCCc1cccc(NS(=O)(=O)c2ccccc2)c1,D0E0DR,Antagonist,TTD,21.0
5HT6R,Cc1ccc(S(=O)(=O)c2[nH]nc3ccc(N4CCN(C)CC4)cc23)cc1,D0F6GP,Antagonist,TTD,4.9
5HT6R,Nc1ccc(Cn2ccc3ccccc32)cc1,D0FV7K,Antagonist,TTD,8200.0
5HT6R,COc1ccc2ccn(S(=O)(=O)c3ccc(N)cc3)c2c1,D0G6NV,Antagonist,TTD,1.8
5HT6R,NCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,D0H0IZ,Antagonist,TTD,70.0
5HT6R,O=S(=O)(c1ccccc1)n1cc(C2CCNCC2)c2ccccc21,D0H5EP,Antagonist,TTD,12.0
5HT6R,CN(C)CCc1cn(Sc2ccccc2)c2ccccc12,D0J7EM,Antagonist,TTD,90.0
5HT6R,NCCCc1cccc(NS(=O)(=O)c2ccccc2)c1,D0J9MP,Antagonist,TTD,230.0
5HT6R,CN(C)CCn1cc(Cc2ccccc2)c2ccccc21,D0JT3M,Antagonist,TTD,32.0
5HT6R,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,257.0
5HT6R,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,D0L7PA,Antagonist,TTD,2.512
5HT6R,Nc1ccc(S(=O)(=O)C2CCc3ccccc32)cc1,D0LA4I,Antagonist,TTD,740.0
5HT6R,O=S(=O)(Nc1ccc(N2CCNCC2)cc1)c1ccccc1,D0N8AO,Antagonist,TTD,85.0
5HT6R,NCCc1cccc(Sc2ccccc2)c1,D0O3GQ,Antagonist,TTD,115.0
5HT6R,CN(C)CCC1=CC(Cc2ccccc2)c2ccccc21,D0PQ1U,Antagonist,TTD,3.0
5HT6R,CN(C)CCc1c[nH]c2ccc(NS(=O)(=O)c3ccc4c(Cl)cccc4c3)cc12,D0Q7AF,Antagonist,TTD,0.2
5HT6R,Nc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1,D0R7VT,Antagonist,TTD,10.0
5HT6R,Cc1c(OCc2ccccc2)cccc1N1CCNCC1,D0S4XR,Antagonist,TTD,1.3
5HT6R,Cc1ccc(S(=O)(=O)n2cc(CCN(C)C)c3ccccc32)cc1,D0SJ6E,Antagonist,TTD,2.5
5HT6R,CN(C)CCc1cn(Cc2ccccc2)c2ccccc12,D0T7VZ,Antagonist,TTD,6.0
5HT6R,c1cc(N2CCNCC2)c2cc[nH]c2c1,D0TX8W,Antagonist,TTD,2700.0
5HT6R,COc1ccccc1N1CCNCC1,D0V4RP,Antagonist,TTD,1.2
5HT6R,Cc1ccc(S(=O)(=O)n2c3c(c4ccccc42)CCNCC3)cc1,D0V5AN,Antagonist,TTD,29.0
5HT6R,Cc1ccc(S(=O)(=O)c2[nH]nc3cccc(N4CCNCC4)c23)cc1,D0VI0S,Antagonist,TTD,134.0
5HT6R,CCN(CC)CCc1c[nH]c2ccccc12,D0W2HW,Antagonist,TTD,575.0
5HT6R,Nc1ccc(CC2CCc3ccccc32)cc1,D0X1IU,Antagonist,TTD,6100.0
5HT6R,Cc1cn(S(=O)(=O)c2ccc(N)cc2)c2ccccc12,D0XJ6D,Antagonist,TTD,12.0
5HT6R,NCCn1cc(S(=O)(=O)c2ccccc2)c2ccccc21,D0Y1LJ,Antagonist,TTD,25.0
5HT6R,O=S(=O)(c1ccccc1)c1cn(C2CCNC2)c2ccccc12,D0Y4WH,Antagonist,TTD,5.0
5HT6R,CN(C)CC[N+]1=CCc2ccccc21,D0ZC9Q,Antagonist,TTD,1900.0
ADRA1A,COc1ccc(CCNCC2CCc3ccccc3C2)cc1,D01BJZ,Antagonist,TTD,3.981
ADRA1A,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,D01WJZ,Antagonist,TTD,0.02
ADRA1A,CC(CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O,D02NNS,Antagonist,TTD,290.0
ADRA1A,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,D04DKH,Antagonist,TTD,3.7
ADRA1A,CCC1=C(C(N)=O)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C(=O)N1,D04XCQ,Antagonist,TTD,0.2
ADRA1A,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,D05MBZ,Modulator,TTD,0.029
ADRA1A,CN1CCc2cccc(Cl)c2CC1,D06UBB,Antagonist,TTD,449.0
ADRA1A,CCc1sc2ccc(Cl)c3c2c1CN(C)CC3,D07QCC,Antagonist,TTD,58.0
ADRA1A,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,33.0
ADRA1A,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1,D08XTL,Antagonist,TTD,0.65
ADRA1A,COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)C(C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC,D09ZUW,Antagonist,TTD,420.0
ADRA1A,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2cnc[nH]2)c1,D0A0JU,Antagonist,TTD,490.0
ADRA1A,Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,D0C7SE,Antagonist,TTD,180.0
ADRA1A,CC1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)C1c1ccc(F)c(F)c1,D0D8GV,Antagonist,TTD,0.17
ADRA1A,CN1CCc2c(Cl)ccc3oc(Br)c(c23)C1,D0H3CW,Antagonist,TTD,3300.0
ADRA1A,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,2.0
ADRA1A,COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)CC21,D0L5TJ,Antagonist,TTD,0.22
ADRA1A,COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3ccccn3)CC2)C(=O)N1,D0LL9K,Antagonist,TTD,0.36
ADRA1A,CCOC(=O)C1CCC(=O)N1CC(=O)CCN1CCN(c2ccccc2OC(C)C)CC1,D0N0SN,Antagonist,TTD,59.0
ADRA1A,C=Cc1sc2ccc(Cl)c3c2c1CN(C)CC3,D0N7LZ,Antagonist,TTD,25.12
ADRA1A,c1cnc2cc(NC3=NCCN3)ccc2n1,D0N7UE,Antagonist,TTD,18197.01
ADRA1A,CC(C)(C)c1ccc(C2=NCCN2)cc1,D0P4KF,Antagonist,TTD,91.0
ADRA1A,COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccc(F)cc4)CC3)C1CO2,D0PN9R,Antagonist,TTD,125.0
ADRA1A,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1,D0Q4PY,Antagonist,TTD,18.0
ADRA1A,NC(=Nc1ccccc1)N1CCN(C=C2N=C(c3cccc4ccccc34)OC2=O)CC1,D0R4MH,Antagonist,TTD,41.0
ADRA1A,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,18.0
ADRA1A,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,D0U0VU,Antagonist,TTD,0.036
ADRA1A,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,D0U3HP,Antagonist,TTD,0.04
ADRA1A,CC1(O)C(=O)N(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)C(=O)NC1O,D0XL9J,Antagonist,TTD,5.0
ADRA1A,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCC2=O)CC1,D0Z8OD,Antagonist,TTD,8.7
ADRA1B,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,D01WJZ,Antagonist,TTD,47.0
ADRA1B,CC(CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O,D02NNS,Antagonist,TTD,165.0
ADRA1B,NCC(O)c1ccc(O)c(O)c1F,D04BYL,Antagonist,TTD,4000.0
ADRA1B,CN1CCc2cccc(Cl)c2CC1,D06UBB,Antagonist,TTD,485.0
ADRA1B,CCc1sc2ccc(Cl)c3c2c1CN(C)CC3,D07QCC,Antagonist,TTD,15.0
ADRA1B,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,87.0
ADRA1B,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1,D08XTL,Antagonist,TTD,10000.0
ADRA1B,COc1cc2nc(N3CCN(C(=O)c4ccco4)C4CCCCC43)nc(N)c2cc1OC,D0DP8I,Antagonist,TTD,0.1349
ADRA1B,CN1CCc2c(Cl)ccc3oc(Br)c(c23)C1,D0H3CW,Antagonist,TTD,783.0
ADRA1B,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,1191.0
ADRA1B,C=Cc1sc2ccc(Cl)c3c2c1CN(C)CC3,D0N7LZ,Antagonist,TTD,19.95
ADRA1B,c1cnc2cc(NC3=NCCN3)ccc2n1,D0N7UE,Antagonist,TTD,3235.94
ADRA1B,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1,D0Q4PY,Antagonist,TTD,3536.0
ADRA1B,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,65.0
ADRA1B,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,D0U3HP,Antagonist,TTD,0.08
ADRA1D,CC(CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O,D02NNS,Antagonist,TTD,1.3
ADRA1D,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,D03MIR,Antagonist,TTD,0.3236
ADRA1D,CN1CCc2cccc(Cl)c2CC1,D06UBB,Antagonist,TTD,126.0
ADRA1D,CCc1sc2ccc(Cl)c3c2c1CN(C)CC3,D07QCC,Antagonist,TTD,1.2
ADRA1D,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,33.0
ADRA1D,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1,D08XTL,Antagonist,TTD,80.0
ADRA1D,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,D09MWJ,Antagonist,TTD,3.162
ADRA1D,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,340.0
ADRA1D,C=Cc1sc2ccc(Cl)c3c2c1CN(C)CC3,D0N7LZ,Antagonist,TTD,1.6
ADRA1D,c1cnc2cc(NC3=NCCN3)ccc2n1,D0N7UE,Antagonist,TTD,12302.69
ADRA1D,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,D0P9RF,Antagonist,TTD,0.85
ADRA1D,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1,D0Q4PY,Antagonist,TTD,505.0
ADRA1D,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,40.0
ADRA1D,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,D0U3HP,Antagonist,TTD,0.04
ADRA1D,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCC2=O)CC1,D0Z8OD,Antagonist,TTD,372.0
ADRA2A,CC(N)Cn1ncc2ccc(O)cc21,D01KAX,Antagonist,TTD,2270.0
ADRA2A,O=[N+]([O-])c1ccc2c(c1)CNCC2,D01SRL,Antagonist,TTD,3200.0
ADRA2A,CC1Cc2ccc([N+](=O)[O-])cc2CN1,D01SRS,Antagonist,TTD,4840.0
ADRA2A,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,D03DMN,Antagonist,TTD,106.0
ADRA2A,COc1ccc2c3c([nH]c2c1)CNCC3,D05GDP,Antagonist,TTD,1370.0
ADRA2A,Brc1ccccc1Nc1ncc[nH]1,D06HHJ,Antagonist,TTD,210.0
ADRA2A,CCN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D07ICV,Antagonist,TTD,3600.0
ADRA2A,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,114.0
ADRA2A,C(=Cc1ccccc1)C1=NCCN1,D09BIV,Antagonist,TTD,46773.51
ADRA2A,Clc1cccc(Cl)c1Nc1ncc[nH]1,D0A6GK,Antagonist,TTD,95.0
ADRA2A,Clc1ccc2c(c1Cl)CNCC2,D0C9DC,Antagonist,TTD,6520.0
ADRA2A,CN1CCN(c2ccc(Nc3ccnc4ccccc34)cc2)CC1,D0E3OL,Antagonist,TTD,720.0
ADRA2A,Fc1ccc2c(c1)CC(CC1CN=CN1)C2,D0FU5E,Antagonist,TTD,5.9
ADRA2A,NS(=O)(=O)c1ccc2c(c1)CNCC2,D0H1WR,Antagonist,TTD,3400.0
ADRA2A,c1cc(-c2cnc[nH]2)c2ccsc2c1,D0H3NA,Antagonist,TTD,277.0
ADRA2A,O=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1,D0I3XA,Antagonist,TTD,42.66
ADRA2A,COc1cccc2c1CCCC2CN(C)CCc1ccc2ccoc2c1,D0K9JP,Antagonist,TTD,2.4
ADRA2A,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,1288.0
ADRA2A,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D0L7IZ,Antagonist,TTD,3200.0
ADRA2A,c1ccc2oc(C3=NCCN3)cc2c1,D0LI3J,Antagonist,TTD,229.09
ADRA2A,COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccc(F)cc4)CC3)C1CO2,D0PN9R,Antagonist,TTD,3.1
ADRA2A,c1c[nH]c(Nc2ccc3nc[nH]c3c2)n1,D0S4VR,Antagonist,TTD,76.0
ADRA2A,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,530.0
ADRA2A,c1c[nH]c(Nc2ccc3nccnc3c2)n1,D0ZC4S,Antagonist,TTD,3100.0
ADRA2B,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,D02LHR,Antagonist,TTD,528.0
ADRA2B,COc1ccc2c3c([nH]c2c1)CNCC3,D05GDP,Antagonist,TTD,140.0
ADRA2B,CCN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D07ICV,Antagonist,TTD,1200.0
ADRA2B,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,142.0
ADRA2B,CN1CCN(c2ccc(Nc3ccnc4ccccc34)cc2)CC1,D0E3OL,Antagonist,TTD,3800.0
ADRA2B,Fc1ccc2c(c1)CC(CC1CN=CN1)C2,D0FU5E,Antagonist,TTD,23.0
ADRA2B,c1cc(-c2cnc[nH]2)c2ccsc2c1,D0H3NA,Antagonist,TTD,663.0
ADRA2B,COc1cccc2c1CCCC2CN(C)CCc1ccc2ccoc2c1,D0K9JP,Antagonist,TTD,11.0
ADRA2B,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,252.0
ADRA2B,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D0L7IZ,Antagonist,TTD,1500.0
ADRA2B,c1ccc2oc(C3=NCCN3)cc2c1,D0LI3J,Antagonist,TTD,26915.35
ADRA2B,COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccc(F)cc4)CC3)C1CO2,D0PN9R,Antagonist,TTD,1.5
ADRA2B,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,D0Z7EA,Antagonist,TTD,4.7
ADRA2C,CC(N)Cn1ncc2ccc(O)cc21,D01KAX,Antagonist,TTD,4700.0
ADRA2C,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,D02LHR,Antagonist,TTD,476.0
ADRA2C,COc1ccc2c3c([nH]c2c1)CNCC3,D05GDP,Antagonist,TTD,1740.0
ADRA2C,Brc1ccccc1Nc1ncc[nH]1,D06HHJ,Antagonist,TTD,2400.0
ADRA2C,C1COC(NC(C2CC2)C2CC2)=N1,D06OFS,Modulator,TTD,12.59
ADRA2C,CCN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D07ICV,Antagonist,TTD,36.98
ADRA2C,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2,D08OWQ,Antagonist,TTD,64.0
ADRA2C,Clc1cccc(Cl)c1Nc1ncc[nH]1,D0A6GK,Antagonist,TTD,1100.0
ADRA2C,CN1CCN(c2ccc(Nc3ccnc4ccccc34)cc2)CC1,D0E3OL,Antagonist,TTD,1698.24
ADRA2C,Fc1ccc2c(c1)CC(CC1CN=CN1)C2,D0FU5E,Antagonist,TTD,19.0
ADRA2C,O=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1,D0I3XA,Antagonist,TTD,63.1
ADRA2C,COc1cccc2c1CCCC2CN(C)CCc1ccc2ccoc2c1,D0K9JP,Antagonist,TTD,2.1
ADRA2C,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,181.0
ADRA2C,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,D0L7IZ,Antagonist,TTD,27.99
ADRA2C,c1ccc2oc(C3=NCCN3)cc2c1,D0LI3J,Antagonist,TTD,26915.35
