Receptor,Ligand,Action,Smiles
5HT2C,CHEMBL190461,Antagonist,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
5HT2C,CHEMBL4795575,Antagonist,COC(=O)[C@@H]1[C@H]2C[C@H]3OCc4ccccc4-n4c3c(c3ccccc34)CCN(C#N)C[C@@H]2CC[C@@H]1O
5HT2C,CHEMBL4218374,Agonist,CCCc1cncc2c1CC[C@@H]1CNCCN21
5HT2C,CHEMBL4863832,Agonist,COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1
5HT2C,CHEMBL4748110,Agonist,CCc1cc2c([C@H]3C[C@@H]3CN)c(OC)ccc2o1.Cl
5HT2C,CHEMBL4228713,Antagonist,CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1
5HT2C,CHEMBL4846866,Modulator,CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1
5HT2C,CHEMBL4787862,Agonist,CCc1cc2c([C@@H]3C[C@H]3CN)c(OCC3CC3)ccc2o1.Cl
5HT2C,CHEMBL303516,Agonist,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12
5HT2C,CHEMBL5179436,Modulator,CCN(CC)CC.O=C1CC(=O)N(c2ccnc(-c3noc(=S)[nH]3)c2)c2ccc3ccccc3c2N1
5HT2C,CHEMBL3581244,Antagonist,CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3580670,Antagonist,CCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL4289498,Modulator,O=C(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2
5HT2C,CHEMBL4791646,Antagonist,CC(C)n1nc2c(c1-c1ccc(C(F)(F)F)cc1)CCNCC2
5HT2C,CHEMBL4859858,Agonist,CC[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
5HT2C,CHEMBL5187013,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OCCF)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL4206126,Agonist,FC(F)(F)CCc1ccnc2c1CC[C@@H]1CNCCN21
5HT2C,CHEMBL5184449,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1cc2ccccc2s1
5HT2C,CHEMBL5207128,Antagonist,O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1)C1CC(=O)N(Cc2ccco2)C1
5HT2C,CHEMBL3342332,Antagonist,CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1
5HT2C,CHEMBL5176879,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3CCc1ccccc1
5HT2C,CHEMBL295234,Modulator,CC1=NCCc2c1[nH]c1ccccc21
5HT2C,CHEMBL5203303,Antagonist,CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2C,CHEMBL5185086,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OCC3CC3)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581245,Antagonist,CCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581246,Antagonist,CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581247,Antagonist,COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2C,CHEMBL5085055,Modulator,CCN(C)CCc1cn(C)c2cccc(O)c12
5HT2C,CHEMBL494948,Agonist,C[C@H](Cc1cccc(F)c1)Oc1nc(N2CCNC[C@H]2C)ncc1F
5HT2C,CHEMBL5205884,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3C(c1ccccc1)c1ccccc1
5HT2C,CHEMBL5205429,Agonist,Cl.Oc1c(Cl)cccc1C1NCCc2c1[nH]c1ccc(F)cc21
5HT2C,CHEMBL4870675,Modulator,COc1cccc(-c2n[nH]cc2N2CCNCC2)c1
5HT2C,CHEMBL4856702,Modulator,Fc1cccc(-c2n[nH]cc2N2CCNCC2)c1
5HT2C,CHEMBL5081379,Modulator,CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2C,CHEMBL5083607,Modulator,COc1ccccc1-c1cc(C2CCN(C)C2)ccc1Cl
5HT2C,CHEMBL5206340,Agonist,COc1ccc2cc(C3NCCc4c3[nH]c3ccc(F)cc43)ccc2c1.Cl
5HT2C,CHEMBL6591,Modulator,COc1cccc2[nH]c3c(c12)CCN=C3
5HT2C,CHEMBL3417525,Agonist,CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1
5HT2C,CHEMBL5205903,Antagonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1
5HT2C,CHEMBL340807,Modulator,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
5HT2C,CHEMBL592752,Antagonist,Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1
5HT2C,CHEMBL4764937,Agonist,Cl.Clc1ccc2[nH]c3c(c2c1)CCNC3C1CCCCC1
5HT2C,CHEMBL1181770,Antagonist,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1
5HT2C,CHEMBL3309924,Modulator,c1ccc2c(-c3nccc4c3[nH]c3ccccc34)c[nH]c2c1
5HT2C,CHEMBL4784346,Modulator,COc1cccc2[nH]c3c(c12)CCN=C3C
5HT2C,CHEMBL4865907,Modulator,CN1CCN(Cc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1
5HT2C,CHEMBL4639128,Agonist,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1
5HT2C,CHEMBL4209572,Agonist,c1cnc2c(c1)CC[C@@H]1CNCCN21
5HT2C,CHEMBL5071978,Modulator,CCN(CC)Cc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2C,CHEMBL5081637,Modulator,CN(CCc1cn(C)c2cccc(O)c12)CC1CC1
5HT2C,CHEMBL3342191,Antagonist,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2
5HT2C,CHEMBL5172865,Antagonist,Cn1nc(C(=O)OCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1
5HT2C,CHEMBL5183437,Agonist,COc1ccccc1C1NCCc2c1[nH]c1ccc(F)cc21.Cl
5HT2C,CHEMBL5077004,Modulator,CCn1cc(CCN(C)C)c2c(O)cccc21
5HT2C,CHEMBL2110670,Agonist,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2
5HT2C,CHEMBL5078731,Modulator,CN(C)CCc1cn(CC2CC2)c2cccc(O)c12
5HT2C,CHEMBL5285512,Modulator,COc1ccc2[nH]c3c(-c4cn(C)c5ccccc45)nccc3c2c1
5HT2C,CHEMBL5195241,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccc(Br)cc3)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581248,Antagonist,COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2C,CHEMBL5079070,Modulator,CC(C)N(C)CCc1cn(C)c2cccc(O)c12
5HT2C,CHEMBL2111101,Agonist,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1
5HT2C,CHEMBL5183082,Agonist,[11CH3]N1CCc2nc3ccnn3c(N3CCC3)c2CC1
5HT2C,CHEMBL1908863,Agonist,COc1cc(CCNCc2ccccc2OC)c(OC)cc1I
5HT2C,CHEMBL3581255,Antagonist,COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2C,CHEMBL5181253,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1cccs1
5HT2C,CHEMBL4636881,Agonist,CC(=O)Nc1c(F)cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc1O[C@@H](C)c1ccccc1
5HT2C,CHEMBL4551344,Antagonist,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1
5HT2C,CHEMBL4635134,Antagonist,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O
5HT2C,CHEMBL49623,Modulator,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
5HT2C,CHEMBL5191141,Modulator,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCN(C([2H])([2H])[2H])C(C)(C)C3)c3cc(Cl)ccc32)c([2H])c1[2H]
5HT2C,CHEMBL65547,Modulator,CN(C)CCc1c[nH]c2cccc(O)c12
5HT2C,CHEMBL5094680,Modulator,CCCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2C,CHEMBL5208635,Agonist,Cl.Clc1ccc2[nH]c3c(c2c1)CCNC3c1ccncc1Cl
5HT2C,CHEMBL5208882,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OC3CCCCC3)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL2181976,Modulator,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1
5HT2C,CHEMBL515472,Antagonist,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1
5HT2C,CHEMBL5071818,Modulator,CN(C)CCc1cn(CCF)c2cccc(O)c12
5HT2C,CHEMBL5203398,Agonist,COc1cc(CCNCc2ccccc2O[11CH3])c(OC)cc1Br
5HT2C,CHEMBL5174366,Antagonist,CCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2C,CHEMBL5180016,Antagonist,C=CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2C,CHEMBL5184659,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OC(C)C)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL228082,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581252,Antagonist,COc1cc2c(cc1OCC1CC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2C,CHEMBL197664,Modulator,CN(C)CCc1cn(C)c2cccc(O)c12
5HT2C,CHEMBL5201983,Modulator,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCNC(C)(C)C3)c3cc(Cl)ccc32)c([2H])c1[2H]
5HT2C,CHEMBL3961059,Modulator,CNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2C,CHEMBL3931889,Modulator,COc1ccccc1-c1cc(CN(C)C)ccc1Cl
5HT2C,CHEMBL5286886,Antagonist,OC[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O
5HT2C,CHEMBL3581251,Antagonist,CCCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL5194057,Antagonist,CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2C,CHEMBL3581249,Antagonist,CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,CHEMBL3581254,Antagonist,C=CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2C,D0F5NJ,Agonist,CNC(C)Cc1ccc2c(c1)OCO2
5HT2A,D0F5NJ,Agonist,CNC(C)Cc1ccc2c(c1)OCO2
5HT2B,D0F5NJ,Agonist,CNC(C)Cc1ccc2c(c1)OCO2
ADRB3,D0S8RD,Agonist,CC(C(O)c1ccccc1)N(C)CC=C1c2ccccc2CCc2ccccc21
D3R,D06ZWG,Antagonist,Cc1ccc(NC(=O)NCCCCN2CCN(c3csc4cc(C(F)(F)F)ccc34)CC2)cc1
ADRB3,D0E8CZ,Agonist,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2
ADRB1,D0JP4H,Antagonist,CN=C(NC)NCc1ccccc1
5HT2C,D06FKC,Antagonist,c1cc2c(c(N3CCNCC3)c1)OCCO2
D3R,D06LQH,Agonist,CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
D2R,D06LQH,Antagonist,CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
5HT6R,D0K8PH,Antagonist,CN(C)CCOc1cn(S(=O)(=O)c2ccc(F)cc2)c2ccc(Br)cc12
5HT2C,D02YNH,Agonist,Clc1cccc(COc2cncc(N3CCNCC3)n2)c1
ADRA2C,D0R2HZ,Modulator,CCOC1(C2=NCCN2)COc2ccccc2O1
D2R,D00DHM,Modulator,Cc1[nH]c2cccc3c2c1CC1C3CC(NC(=O)C(C)(C)C)CN1C
D4R,D00VSQ,Modulator,CSc1ccc(C=CB2OC(C)(C)C(C)(C)O2)cn1
D2R,D0N6FZ,Agonist,O=c1[nH]c2cccc(N3CCN(CCCC4=CCc5ccccc54)CC3)c2o1
5HT2B,D0Y4WR,Antagonist,CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCC)OC1OC(C)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O
5HT2A,D0C5GF,Antagonist,COc1ccc2[nH]c(-c3ccccc3)c(CCN(C)C)c2c1
5HT2C,D0C5GF,Antagonist,COc1ccc2[nH]c(-c3ccccc3)c(CCN(C)C)c2c1
TA1R,D0O9ZY,Agonist,CCN(CC1COC(N)=N1)c1ccccc1
ADRB3,D0V5OS,Antagonist,COCCOc1ccc(OCC(O)CNC(C)C)cc1
ADRB3,D0XR9Z,Agonist,O=P(O)(COc1ccc(CC2(NCC(O)COc3ccc(O)cc3)CCCC2)cc1)c1ccccc1
D2R,D0M7SY,Modulator,N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4ccccc4[nH]3)CC1)CC2
D3R,D0M7SY,Modulator,N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4ccccc4[nH]3)CC1)CC2
ADRA2B,D03IVG,Antagonist,CCn1ccnc1CC1COc2ccccc2O1
ADRA2C,D0U9IJ,Agonist,Cn1cc2c(NC3=NCCN3)cccc2n1
D4R,D0W1HM,Antagonist,CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC
ADRA2C,D0B6FM,Agonist,COc1ccc(SC)c2c1CC(N)CC2
D1R,D0V4FZ,Agonist,CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1
TA3R,D0XO7J,Agonist,CC(C)CCN
D3R,D00XEN,Antagonist,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2
ADRB3,D04UNE,Antagonist,CC(C)NCC(O)COc1ccc(CCCO)cc1
5HT2A,D0C2NK,Antagonist,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
5HT2C,D0C2NK,Antagonist,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ADRB3,D01OIV,Agonist,COc1ccc(CCNCC(O)c2ccc(O)c(O)c2)cc1OC
ADRA2B,D0L7IZ,Antagonist,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1
ADRA2A,D0L7IZ,Antagonist,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1
ADRB3,D0U5HS,Antagonist,NS(=O)(=O)c1cccc(OCC(O)CNCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)c1
ADRB3,D03VHK,Antagonist,CC(=O)NCc1cccc(OCC(O)CNCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)c1
D4R,D0Q4DP,Antagonist,Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
TA5R,D0S5DR,Agonist,CCN(C)C
5HT6R,D09ULA,Agonist,Cc1cccc(N2CCN(CCCOc3ccc4ccc(=O)[nH]c4c3)CC2)c1C
5HT6R,D0J0KG,Agonist,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c(Cl)c4Cl)CC3)cc2N1
5HT6R,D0DE8K,Agonist,CN1CC(CC#N)CC2c3cccc4[nH]c(Cl)c(c34)CC21
ADRB3,D02DKX,Antagonist,N#Cc1cc(OCCOCC2CC2)ccc1OCC(O)CNCCNC(=O)Nc1ccc(O)cc1
D2R,D00CDM,Agonist,CCCN1CCOC2c3cc(O)ccc3OCC21
D3R,D00CDM,Agonist,CCCN1CCOC2c3cc(O)ccc3OCC21
TA5R,D04DOV,Agonist,CN(C)C
5HT2C,D0W7GQ,Antagonist,Cc1cc([N+](=O)[O-])c(N2CCN(Cc3ccccc3)CC2)cc1N.Cl.Cl
5HT2B,D0W7GQ,Antagonist,Cc1cc([N+](=O)[O-])c(N2CCN(Cc3ccccc3)CC2)cc1N.Cl.Cl
5HT2A,D0W7GQ,Antagonist,Cc1cc([N+](=O)[O-])c(N2CCN(Cc3ccccc3)CC2)cc1N.Cl.Cl
D4R,D01URS,Agonist,CCCN1CC(c2ccc(N)nc2)OCC1C
D3R,D01URS,Agonist,CCCN1CC(c2ccc(N)nc2)OCC1C
5HT6R,D0T4PS,Agonist,Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
5HT2A,D0XP5P,Antagonist,NC(N)=NN=C(c1ccccc1)c1ccc(Cl)s1
5HT2A,D02IEO,Antagonist,CC(O)C(C)OC(=O)C1CC2c3cccc4c3c(cn4C)CC2N(C)C1
5HT2A,D0H0PL,Antagonist,CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCC3O)CN(C)C1C2
5HT2A,D04NAL,Antagonist,CCCc1c(COc2ccc(C=NN=C(N)N)cc2)ccc(C(C)=O)c1O
5HT2A,D0L0SF,Antagonist,CCCc1c(COc2ccc(C=NN=C(N)N)cc2)ccc(C(=O)CC)c1O
5HT2C,D0A2GI,Antagonist,NC(N)=NN=Cc1cccc(OCc2ccc(C(=O)c3ccccc3)cc2)c1
5HT2B,D02XAX,Antagonist,CC(O)C(C)OC(=O)C1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
ADRB3,D0JK0I,Agonist,CC(C)NCC(O)COc1ccc(O)cc1
5HT2C,D0W6RV,Agonist,c1cc2c3c(c1)C1CCCC1N3CCNC2
ADRB3,D01OIK,Agonist,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
TA1R,D07BAH,Agonist,CC(N)Cc1ccccc1
D2R,D09CFW,Antagonist,CN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCCc3cccs3)cc21
D4R,D08QPU,Antagonist,Clc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1
D4R,D08ZTK,Antagonist,COc1cc(N2CCN(CC(O)COc3ccccc3NC(C)=O)CC2)ccc1O
ADRB3,D0A0KP,Agonist,CC(C)(Cc1ccccc1)NCC(O)c1ccc(O)c(NS(C)(=O)=O)c1
ADRA2C,D09CUJ,Agonist,NCC(O)c1cc(O)c(O)cc1F
D2R,D0YB0K,Agonist,CCCN(CC=CI)C1CCc2cccc(O)c2C1
D3R,D0YB0K,Agonist,CCCN(CC=CI)C1CCc2cccc(O)c2C1
ADRB3,D07ZZG,Antagonist,CC(C)NCC(O)COc1ccc(OCCOCC2CC2)cc1
ADRA2C,D06QKW,Agonist,c1ccc(C2CC2)c(OCC2=NCCN2)c1
ADRA2C,D07OAF,Agonist,CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1
5HT2C,D09HJL,Agonist,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3
5HT2B,D09HJL,Agonist,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3
5HT2A,D09HJL,Agonist,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3
ADRA2C,D02EMH,Antagonist,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O
5HT6R,D06PXY,Antagonist,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
D4R,D0K3UL,Agonist,Fc1ccc2[nH]c(CN3CCN(c4ccccn4)CC3)cc2c1
5HT6R,D09OYA,Agonist,CC(N)Cc1c[nH]c2ccc(O)cc12
ADRA2C,D0SG6A,Agonist,CNCC(O)c1cccc(NS(C)(=O)=O)c1
5HT2B,D07HQZ,Agonist,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
5HT6R,D07HQZ,Agonist,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
5HT2C,D07HQZ,Agonist,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
ADRA2B,D0GP1I,Antagonist,CN1CCC2(CCN3CCc4c(oc5ccccc45)C3C2)N(C)C1=O
ADRA2C,D0GP1I,Antagonist,CN1CCC2(CCN3CCc4c(oc5ccccc45)C3C2)N(C)C1=O
D4R,D0T3IH,Antagonist,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
D2R,D0T3IH,Antagonist,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
ADRA2B,D0Z7EA,Antagonist,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
ADRA2C,D0Z7EA,Antagonist,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
5HT2B,D0Z7EA,Antagonist,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
ADRA1A,D08KLH,Antagonist,COC1(C2=NCCN2)COc2ccccc2O1
ADRA1B,D08KLH,Antagonist,COC1(C2=NCCN2)COc2ccccc2O1
ADRA1D,D08KLH,Antagonist,COC1(C2=NCCN2)COc2ccccc2O1
D2R,D05EQG,Antagonist,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
5HT6R,D05EQG,Antagonist,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
ADRB3,D07HTM,Agonist,COc1ccc(CCNCC(O)COc2ccc(O)c(O)c2)cc1OC
D5R,D08EXR,Agonist,CCC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
D3R,D0X1QW,Antagonist,CCCNC1CCc2c(OC)cccc2C1C
5HT6R,D03TDN,Agonist,c1ccc2c(N3CCNCC3)cccc2c1
5HT2A,D03TDN,Antagonist,c1ccc2c(N3CCNCC3)cccc2c1
5HT6R,D0SP2J,Antagonist,CN(C)CCc1c[nH]c2ccc(O)cc12
5HT2C,D00ZCU,Agonist,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12.Cl
5HT2B,D00ZCU,Agonist,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12.Cl
5HT2A,D00ZCU,Agonist,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12.Cl
5HT2A,D00FJT,Antagonist,COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
5HT6R,D00VRV,Antagonist,CCN(CC)C(=O)C1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1
ADRB3,D0R2JT,Antagonist,CC(C)NCC(O)COc1cccc2[nH]c(C#N)c(I)c12
ADRA2C,D03YLQ,Antagonist,O=C1c2ccccc2CCC1CNCCc1ccc(O)c(I)c1
ADRA1B,D03YLQ,Antagonist,O=C1c2ccccc2CCC1CNCCc1ccc(O)c(I)c1
ADRA2C,D09DKC,Agonist,O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1I
ADRA1B,D09DKC,Agonist,O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1I
5HT6R,D00CRA,Agonist,Cc1[nH]c2ccc(O)cc2c1CCN
5HT2B,D00CRA,Agonist,Cc1[nH]c2ccc(O)cc2c1CCN
D1R,D09KRA,Antagonist,CN1CCc2cc(I)c(O)cc2C(c2ccccc2)C1
D5R,D09KRA,Antagonist,CN1CCc2cc(I)c(O)cc2C(c2ccccc2)C1
5HT2A,D08AGH,Antagonist,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
ADRA2C,D0V6DJ,Antagonist,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1
5HT2A,D0I4ME,Agonist,COc1cc(CC(C)N)cc2c1OCO2
ADRA2A,D0R7ZC,Agonist,COc1ccc(CC(C)N)cc1
ADRA1D,D0R7ZC,Agonist,COc1ccc(CC(C)N)cc1
ADRA1A,D0R7ZC,Agonist,COc1ccc(CC(C)N)cc1
D3R,D0S7WZ,Antagonist,CCCN1CCCC(c2cccc(C#N)c2)C1
D2R,D0S7WZ,Antagonist,CCCN1CCCC(c2cccc(C#N)c2)C1
D3R,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
D1R,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
5HT2A,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
D4R,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
D2R,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
5HT2C,D07LRJ,Antagonist,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
D4R,D0M2ZE,Antagonist,CCCN(CCC)C1CCc2c(OC)cccc2C1C
D2R,D0M2ZE,Antagonist,CCCN(CCC)C1CCc2c(OC)cccc2C1C
D3R,D0M2ZE,Antagonist,CCCN(CCC)C1CCc2c(OC)cccc2C1C
ADRA2B,D0H3NA,Antagonist,c1cc(-c2cnc[nH]2)c2ccsc2c1
ADRA1A,D0H3NA,Antagonist,c1cc(-c2cnc[nH]2)c2ccsc2c1
ADRA1D,D0H3NA,Antagonist,c1cc(-c2cnc[nH]2)c2ccsc2c1
ADRA1B,D0H3NA,Antagonist,c1cc(-c2cnc[nH]2)c2ccsc2c1
